FIPS,Tract,County,State,Vacancy Rate,No Vehicle,Single Parent Household,Multi-Unit Structures,Mobile Homes,Owner Occupied Housing,Crowded Housing,Lack Complete Plumbing,Median Home Value,Median Monthly Mortgage,Median Gross Rent,No Home Broadband,Rent Burden (40% Income)
36059303101,Census Tract 3031.01,Nassau County,New York,0.021630615640599003,0.0050335570469798654,0.01870748299319728,0.0066555740432612314,0.0033277870216306157,0.8894557823129252,0.022108843537414966,0.0,960100.0,4001.0,3208.0,0.006659836065573743,0.03076923076923077
36059303102,Census Tract 3031.02,Nassau County,New York,0.006955177743431221,0.0,0.028793774319066146,0.006955177743431221,0.0,0.9525291828793774,0.024124513618677044,0.0,817700.0,3896.0,3501.0,0.017278106508875735,0.16393442622950818
36059303203,Census Tract 3032.03,Nassau County,New York,0.0056925996204933585,0.0,0.035305343511450385,0.0,0.0,0.976145038167939,0.022900763358778626,0.01049618320610687,789000.0,4001.0,0.0,0.011044176706827336,0.0
36059303204,Census Tract 3032.04,Nassau County,New York,0.02847457627118644,0.038478166882836146,0.007676203768318213,0.07457627118644068,0.025084745762711864,0.7285415212840195,0.023028611304954642,0.018143754361479414,704800.0,3829.0,2603.0,0.06320636249476763,0.38046272493573263
36059303301,Census Tract 3033.01,Nassau County,New York,0.06910994764397906,0.025472473294987676,0.0,0.02198952879581152,0.0,0.8942632170978627,0.031496062992125984,0.0,708100.0,3634.0,2321.0,0.034558021098581304,0.574468085106383
36059303302,Census Tract 3033.02,Nassau County,New York,0.025,0.0,0.014383989993746092,0.19085365853658537,0.0,0.6966854283927455,0.016885553470919325,0.0,656000.0,3345.0,2011.0,0.03601340033500833,0.20824742268041238
36059303400,Census Tract 3034,Nassau County,New York,0.008149010477299184,0.030782761653474055,0.03403755868544601,0.0,0.0,0.9894366197183099,0.0,0.0,1020100.0,4001.0,0.0,0.014068441064638781,0.0
36059303500,Census Tract 3035,Nassau County,New York,0.01631578947368421,0.016729259132809832,0.02086677367576244,0.011052631578947368,0.006842105263157895,0.9085072231139647,0.008560727661851257,0.0,624900.0,3473.0,2500.0,0.01986520042568285,0.22807017543859648
36059303600,Census Tract 3036,Nassau County,New York,0.04242723236309817,0.0776,0.04404945904173107,0.4893931919092255,0.0,0.3951571354971664,0.01983513652756311,0.0,535700.0,3372.0,2067.0,0.0930524203661901,0.29131175468483816
36059303700,Census Tract 3037,Nassau County,New York,0.0791465932553338,0.01423171002890816,0.0,0.14349621472814866,0.0,0.7612107623318386,0.016816143497757848,0.007100149476831091,597700.0,3416.0,2433.0,0.06478064780647808,0.3411580594679186
36059303800,Census Tract 3038,Nassau County,New York,0.06035328753680078,0.03874866690366157,0.03237597911227154,0.09371933267909716,0.004416094210009814,0.6872062663185379,0.02349869451697128,0.0,680100.0,3515.0,2298.0,0.034797171566803176,0.4674457429048414
36059303900,Census Tract 3039,Nassau County,New York,0.04889228418640183,0.0,0.0,0.007639419404125287,0.0,0.9919678714859438,0.004819277108433735,0.0,652700.0,3806.0,0.0,0.019723360655737654,0.0
36059304001,Census Tract 3040.01,Nassau County,New York,0.009523809523809525,0.0,0.0,0.0,0.0,0.9266826923076923,0.016826923076923076,0.0,659900.0,3764.0,2021.0,0.06516072980017373,0.29508196721311475
36059304002,Census Tract 3040.02,Nassau County,New York,0.06518365235385411,0.013157894736842105,0.03154399557277255,0.22710812209001552,0.0,0.6751521859435529,0.03154399557277255,0.014941892639734366,520000.0,3413.0,2157.0,0.05356777755060316,0.2776831345826235
36059304100,Census Tract 3041,Nassau County,New York,0.010845986984815618,0.013763271726307511,0.07236842105263158,0.16268980477223427,0.0,0.7997076023391813,0.13157894736842105,0.03435672514619883,493400.0,2998.0,2861.0,0.023212435233160633,0.11313868613138686
36059304202,Census Tract 3042.02,Nassau County,New York,0.058823529411764705,0.04465799886941775,0.060227272727272727,0.08449197860962566,0.0,0.7920454545454545,0.09431818181818181,0.007954545454545454,521900.0,3217.0,2565.0,0.10613849410341702,0.6338797814207651
36059304203,Census Tract 3042.03,Nassau County,New York,0.011073253833049404,0.010610932475884245,0.1748492678725237,0.05110732538330494,0.022146507666098807,0.7028423772609819,0.18949181739879414,0.0,444300.0,2788.0,2360.0,0.07459677419354838,0.4057971014492754
36059304204,Census Tract 3042.04,Nassau County,New York,0.03968871595330739,0.061491160645657184,0.15235008103727715,0.2536964980544747,0.0,0.4027552674230146,0.22447325769854132,0.0,483700.0,3729.0,1930.0,0.07121021399028948,0.37720488466757124
36059404300,Census Tract 4043,Nassau County,New York,0.07579908675799087,0.0033738191632928477,0.046442687747035576,0.0,0.0,0.8824110671936759,0.06324110671936758,0.0,628100.0,3641.0,1472.0,0.022016592214422426,0.5966386554621849
36059404400,Census Tract 4044,Nassau County,New York,0.013706793802145411,0.00988593155893536,0.045921450151057405,0.05899880810488677,0.0,0.9069486404833836,0.006042296072507553,0.0,769500.0,4001.0,2152.0,0.01637380191693294,0.2532467532467532
36059404500,Census Tract 4045,Nassau County,New York,0.05071599045346062,0.038860103626943004,0.023884349465744813,0.24701670644391407,0.0,0.8365807668133249,0.018856065367693273,0.00251414204902577,590400.0,3509.0,1888.0,0.06873563218390799,0.5115384615384615
36059404600,Census Tract 4046,Nassau County,New York,0.011748445058742226,0.0,0.03076923076923077,0.0,0.0,0.8909090909090909,0.0048951048951048955,0.0,741400.0,4001.0,3501.0,0.02540360873694203,0.4807692307692308
36059404700,Census Tract 4047,Nassau County,New York,0.04140969162995595,0.008120974516942034,0.0078125,0.00881057268722467,0.0,0.8717830882352942,0.012408088235294117,0.0,701700.0,3619.0,1395.0,0.019302038295244017,0.5376344086021505
36059404800,Census Tract 4048,Nassau County,New York,0.07065217391304347,0.017686593562079942,0.03333333333333333,0.01141304347826087,0.0010869565217391304,0.8432748538011696,0.08362573099415205,0.0011695906432748538,543600.0,3380.0,1864.0,0.04321087554620484,0.26865671641791045
36059404901,Census Tract 4049.01,Nassau County,New York,0.08669354838709678,0.014094190443451358,0.07137601177336277,0.0,0.0,0.9440765268579838,0.0,0.0,557700.0,3241.0,0.0,0.007842387146136165,0.6447368421052632
36059404902,Census Tract 4049.02,Nassau County,New York,0.04344919786096257,0.0660671048080249,0.1488469601677149,0.09224598930481283,0.0,0.8238993710691824,0.02166317260656883,0.0,585900.0,3389.0,0.0,0.018051206483698623,0.2619047619047619
36059405000,Census Tract 4050,Nassau County,New York,0.07225063938618925,0.0525368837711407,0.04962095106822881,0.0,0.0,0.7794624396967609,0.03239145416953825,0.0,483800.0,3492.0,1976.0,0.02450366660704706,0.315625
36059405100,Census Tract 4051,Nassau County,New York,0.0,0.04563065002152389,0.03580753450205147,0.0,0.0,0.8023125699365908,0.013427825438269302,0.0,541700.0,3360.0,2642.0,0.08231228400879675,0.06981132075471698
36059405200,Census Tract 4052,Nassau County,New York,0.021806853582554516,0.005707762557077625,0.015013648771610554,0.010680907877169559,0.0,0.6232939035486806,0.08416742493175614,0.0,481600.0,3534.0,2166.0,0.024929324081213067,0.42028985507246375
36059405301,Census Tract 4053.01,Nassau County,New York,0.043119266055045874,0.0,0.05465004793863854,0.026605504587155965,0.0,0.9386385426653883,0.01725790987535954,0.00862895493767977,612400.0,3921.0,2466.0,0.021502209131075145,0.25
36059405302,Census Tract 4053.02,Nassau County,New York,0.04274004683840749,0.013574660633484163,0.04036697247706422,0.04449648711943794,0.0,0.728440366972477,0.05749235474006116,0.00672782874617737,658400.0,3805.0,2136.0,0.06557707828894266,0.5112612612612613
36059405400,Census Tract 4054,Nassau County,New York,0.01804222648752399,0.014844804318488529,0.05043002345582486,0.03800383877159309,0.014587332053742802,0.7697419859265051,0.04222048475371384,0.014855355746677092,580100.0,3660.0,2148.0,0.06446724178130103,0.09847198641765705
36059405500,Census Tract 4055,Nassau County,New York,0.02122641509433962,0.024096385542168676,0.020481927710843374,0.0,0.005306603773584905,0.8855421686746988,0.005421686746987952,0.0,610200.0,3265.0,1865.0,0.0372387142104339,0.2894736842105263
36059405600,Census Tract 4056,Nassau County,New York,0.0,0.024210526315789474,0.04636785162287481,0.0,0.0,0.8361669242658424,0.0,0.0,644000.0,3440.0,1785.0,0.03878756742871825,0.39622641509433965
36059405700,Census Tract 4057,Nassau County,New York,0.0,0.0022371364653243847,0.03644224830142063,0.0,0.0,0.9302038295243977,0.04323656578134651,0.0,652100.0,3730.0,1678.0,0.033446712018140534,0.07079646017699115
36059405800,Census Tract 4058,Nassau County,New York,0.034432234432234435,0.045928030303030304,0.03186646433990895,0.004395604395604396,0.013186813186813187,0.8952959028831563,0.0,0.0,652400.0,3310.0,3146.0,0.04284323271665047,0.12318840579710146
36059405900,Census Tract 4059,Nassau County,New York,0.029482551143200964,0.02436239055957366,0.05579665220086795,0.0,0.0,0.958462492250465,0.005579665220086794,0.0,627100.0,3758.0,2847.0,0.03469921534437659,0.44776119402985076
36059406001,Census Tract 4060.01,Nassau County,New York,0.034990791896869246,0.010906040268456376,0.15139949109414758,0.0,0.0,0.8912213740458015,0.0057251908396946565,0.0,571800.0,3569.0,1913.0,0.04888023369036032,0.14619883040935672
36059406002,Census Tract 4060.02,Nassau County,New York,0.03297769156159069,0.004441624365482234,0.04212637913741224,0.17361784675072744,0.009699321047526674,0.7933801404212638,0.03911735205616851,0.0,620700.0,3438.0,3501.0,0.03458556946929037,0.3786407766990291
36059406100,Census Tract 4061,Nassau County,New York,0.04721030042918455,0.06901509705248023,0.021396396396396396,0.0,0.0,0.9831081081081081,0.0,0.0,589800.0,3252.0,0.0,0.10772058823529407,0.0
36059406201,Census Tract 4062.01,Nassau County,New York,0.04220779220779221,0.02249134948096886,0.03389830508474576,0.016233766233766232,0.0,0.9344632768361582,0.08700564971751412,0.0,541300.0,3415.0,2222.0,0.22552190532196414,0.5344827586206896
36059406202,Census Tract 4062.02,Nassau County,New York,0.045542014111610005,0.03364792778005745,0.09946236559139784,0.006414368184733804,0.0,0.844758064516129,0.07795698924731183,0.0,485100.0,3686.0,3244.0,0.09659863945578229,0.21212121212121213
36059406300,Census Tract 4063,Nassau County,New York,0.01344286781179985,0.019082001031459517,0.0,0.011202389843166542,0.0,0.9719909159727479,0.0,0.0,936500.0,4001.0,0.0,0.06107845642729359,0.40540540540540543
36059406400,Census Tract 4064,Nassau County,New York,0.060113154172560114,0.02611218568665377,0.0,0.2888967468175389,0.006718528995756719,0.8329571106094809,0.0,0.019187358916478554,1041400.0,4001.0,3352.0,0.057776436868305914,0.38738738738738737
36059406501,Census Tract 4065.01,Nassau County,New York,0.05778561976179974,0.02921562400762147,0.0149812734082397,0.1164534627260697,0.0,0.9925093632958801,0.0,0.011235955056179775,971100.0,4001.0,0.0,0.019418832075998926,0.0
36059406600,Census Tract 4066,Nassau County,New York,0.03810775295663601,0.0,0.01912568306010929,0.005256241787122208,0.0,0.9788251366120219,0.0,0.0,1000900.0,4001.0,0.0,0.01904991560163971,0.7096774193548387
36059406701,Census Tract 4067.01,Nassau County,New York,0.13233830845771144,0.12711182622687048,0.09747706422018348,0.45671641791044776,0.0,0.5229357798165137,0.15022935779816513,0.0,354900.0,3172.0,1777.0,0.07055961070559613,0.35096153846153844
36059406702,Census Tract 4067.02,Nassau County,New York,0.12604303908651734,0.34023354564755837,0.31909547738693467,0.7246376811594203,0.0,0.25326633165829143,0.054773869346733665,0.016582914572864323,442500.0,2833.0,944.0,0.12766884531590417,0.3082099596231494
36059406801,Census Tract 4068.01,Nassau County,New York,0.16243354991139988,0.28599221789883267,0.05007052186177715,0.7147076196101595,0.0,0.11636107193229901,0.1755994358251058,0.0,441300.0,4001.0,1841.0,0.14674769300022505,0.46209098164405427
36059406802,Census Tract 4068.02,Nassau County,New York,0.03690888119953864,0.14230362803804156,0.10119760479041916,0.591118800461361,0.010957324106113034,0.16167664670658682,0.2652694610778443,0.009580838323353293,373400.0,3660.0,1651.0,0.15349650349650346,0.2842857142857143
36059406900,Census Tract 4069,Nassau County,New York,0.08554059921841077,0.05841638981173865,0.0788224121557455,0.1801997394702562,0.0,0.6096866096866097,0.11396011396011396,0.0,420000.0,3230.0,1970.0,0.08447802197802201,0.5231143552311436
36059407000,Census Tract 4070,Nassau County,New York,0.023588553750966745,0.12012320328542095,0.2700990099009901,0.27416860015467903,0.011214230471771076,0.3596039603960396,0.1100990099009901,0.0,440100.0,3314.0,1567.0,0.1490333545782877,0.3339517625231911
36059407101,Census Tract 4071.01,Nassau County,New York,0.05555555555555555,0.07043235704323571,0.09398242055442867,0.09770114942528736,0.0070242656449553,0.6768086544962812,0.0878972278566599,0.0,361300.0,2566.0,1586.0,0.047306429812705164,0.5774058577405857
36059407102,Census Tract 4071.02,Nassau County,New York,0.0,0.023358741086796163,0.0855614973262032,0.0,0.006535947712418301,0.8502673796791443,0.0814022578728461,0.0023767082590612004,423200.0,3229.0,2344.0,0.029502896403071577,0.015873015873015872
36059407201,Census Tract 4072.01,Nassau County,New York,0.1701093560145808,0.13810861423220974,0.13103953147877012,0.6512758201701093,0.0,0.13323572474377746,0.2020497803806735,0.0,449200.0,3602.0,1656.0,0.15783103364802709,0.43327702702702703
36059407203,Census Tract 4072.03,Nassau County,New York,0.015682656826568265,0.03693017888055395,0.07966260543580131,0.12269372693726938,0.0,0.6241799437675727,0.12277413308341144,0.03280224929709466,425700.0,3203.0,1938.0,0.08263854830799411,0.5236907730673317
36059407204,Census Tract 4072.04,Nassau County,New York,0.01839080459770115,0.013779527559055118,0.20023419203747073,0.009195402298850575,0.011494252873563218,0.7740046838407494,0.04332552693208431,0.0117096018735363,452300.0,3354.0,2615.0,0.03209286445885973,0.21761658031088082
36059407301,Census Tract 4073.01,Nassau County,New York,0.12151300236406619,0.027795733678086618,0.010764262648008612,0.5546099290780142,0.0,0.5344456404736275,0.014531754574811625,0.0,761100.0,4001.0,3501.0,0.18337769890564926,0.5121387283236994
