FIPS,Tract,County,State,PM25,Lead Paint,Diesel PM,Air Toxics Cancer,Air Toxics Resp,Toxics Release to Air,Traffic Proximity,Water Discharge,Superfund Proximity,RMP Proximity,Hazardous Waste Proximity,Ozone,Underground Storage Tanks
36103145810,Census Tract 1458.10,Suffolk County,New York,7.12463616438356,0.253193087903831,0.228502367,20.0,0.2,24.3890604878136,81.15645656838791,4.03410291e-07,0.281346017312846,0.178666661236272,0.181836843789169,68.14352,0.0
36103145901,Census Tract 1459.01,Suffolk County,New York,7.17423945205479,0.453416149068323,0.264318438,20.0,0.2,25.492490839849623,288.6945882535338,1.9193685e-07,0.142885949902256,0.114218867556391,1.436703287766917,68.56788,0.630389808330827
36103145903,Census Tract 1459.03,Suffolk County,New York,7.09028383561644,0.541852678571428,0.293623985,20.0,0.2,24.03439337670173,441.7694229473532,1.77989685e-07,0.128364251392094,0.113624934487784,0.875705998149304,68.15118,3.042224180739226
36103145904,Census Tract 1459.04,Suffolk County,New York,7.16540493150685,0.410460992907801,0.267849349,20.0,0.2,23.16147587606464,201.38927708095656,2.17044736e-07,0.196231857912426,0.145468193390042,1.70907224605154,68.45185,0.316600609340467
36103145905,Census Tract 1459.05,Suffolk County,New York,7.16540493150685,0.338576158940397,0.267849349,20.0,0.2,24.22650626124588,437.3859176453885,2.01062119e-07,0.157780680735857,0.12674403564825,1.298360130135153,68.45185,0.222281674640546
36103146001,Census Tract 1460.01,Suffolk County,New York,7.15365123287671,0.395726495726495,0.269361778,20.0,0.2,22.11711500671703,195.44630817458204,2.2826092e-07,0.326708320253336,0.175292066335557,2.24721036411146,68.45612,1.084434288183085
36103146002,Census Tract 1460.02,Suffolk County,New York,7.10978520547945,0.407556270096463,0.259860158,20.0,0.2,22.40893014299509,235.9174314098672,2.05360748e-07,0.181999203083106,0.153075932893799,1.156464666511366,68.19208,0.512603686229314
36103146004,Census Tract 1460.04,Suffolk County,New York,7.06836191780822,0.346982758620689,0.28838029,20.0,0.2,22.72714998938176,571.5840001557959,1.79671173e-07,0.137744489744462,0.121994225462133,0.936532779614117,67.92337,3.517224144253992
36103146005,Census Tract 1460.05,Suffolk County,New York,7.06836191780822,0.312886597938144,0.28838029,20.0,0.2,21.894593126610637,449.0546730868848,1.92049967e-07,0.165240815135393,0.143504442887627,0.96429598549735,67.92337,1.412111771824474
36103146102,Census Tract 1461.02,Suffolk County,New York,7.09255095890411,0.201183431952662,0.30643761,20.0,0.2,21.86591126173077,260.96573845072567,2.14075852e-07,0.220344433133164,0.181500225074383,1.040281904925254,68.15162,0.719988946558055
36103146103,Census Tract 1461.03,Suffolk County,New York,7.04920219178082,0.236550632911392,0.312394569,20.0,0.2,21.111848648147323,269.8025017774802,2.00560918e-07,0.197460945892857,0.171098314011161,0.954566300558284,67.86659,0.555835383996776
36103146105,Census Tract 1461.05,Suffolk County,New York,7.12054136986301,0.212008501594048,0.281344487,20.0,0.2,21.22812787853853,52.37606574733205,2.44792129e-07,0.483478957667809,0.250176383487661,2.324317022036468,68.24192,0.852400801000411
36103146106,Census Tract 1461.06,Suffolk County,New York,7.13721369863014,0.123102866779089,0.270830463,20.0,0.2,21.6444812094707,78.44162878878387,2.3230503e-07,0.37108250273787,0.21106208952741,1.585753267673598,68.28467,1.26432845757782
36103146201,Census Tract 1462.01,Suffolk County,New York,7.12583397260274,0.31974420463629,0.245462475,20.0,0.2,20.824199554817987,66.33595765845826,2.61782694e-07,0.733313295678801,0.339578950432548,2.62159932987152,68.25142,1.07692884751606
36103146202,Census Tract 1462.02,Suffolk County,New York,7.10502301369863,0.240437158469945,0.241829224,20.0,0.2,21.3562145356172,110.6556402015534,2.64397198e-07,0.972903963830791,0.427393561029126,3.016164720303745,68.16472,1.218830102492372
36103146203,Census Tract 1462.03,Suffolk County,New York,7.11430301369863,0.331436699857752,0.234830181,20.0,0.2,21.740992572810683,102.85021440102868,2.85088918e-07,2.047610794553343,0.919299966083126,2.462633153368011,68.13114,1.237945162332338
36103146204,Census Tract 1462.04,Suffolk County,New York,7.08232082191781,0.073341094295693,0.286793672,20.0,0.2,21.565235154850463,122.83461646478214,2.32985058e-07,0.34236036482344,0.267892049942766,1.585196526466829,67.99259,1.345784739388189
36103146205,Census Tract 1462.05,Suffolk County,New York,7.03343698630137,0.446646341463414,0.30817665,20.0,0.2,20.91594941701861,299.55249746330594,2.05096125e-07,0.217542595947209,0.192116204885331,1.104345239069667,67.79141,0.844903027627001
36103146206,Census Tract 1462.06,Suffolk County,New York,7.03368054794521,0.377329192546583,0.296650541,20.0,0.2,21.196818909758488,439.3105972167008,2.14386627e-07,0.255716799502251,0.228574213316005,1.730051872656979,67.7774,1.541688241129349
36103146300,Census Tract 1463.00,Suffolk County,New York,7.06386849315068,0.042911877394636,0.23389794,20.0,0.2,22.50377417544304,64.330493745397,2.62989487e-07,0.784367852447641,0.625916869362486,1.886990430594937,67.94641,0.419673937704258
36103146402,Census Tract 1464.02,Suffolk County,New York,7.00408602739726,0.269399707174231,0.223179639,20.0,0.2,26.15127689025729,55.67413461235656,1.195860452e-06,0.262688789599044,0.287310290897769,0.833839839172814,67.61297,0.101316525335155
36103146403,Census Tract 1464.03,Suffolk County,New York,7.08894136986301,0.498646820027063,0.226510033,20.0,0.2,25.73353888447562,25.801406404911887,2.87034142e-07,0.845095775173482,1.17441224515911,1.303954398297177,68.0178,0.143142586896835
36103146404,Census Tract 1464.04,Suffolk County,New York,7.07131260273973,0.119517543859649,0.223484082,20.0,0.2,30.802449024971185,55.200379983973306,2.79872488e-07,0.641181175080983,0.573446426611465,0.968372296867758,67.8962,0.250613110937519
36103146500,Census Tract 1465.00,Suffolk County,New York,6.99583726027397,0.411827956989247,0.274884115,20.0,0.2,21.41199214917528,399.74267822515503,1.470758825e-06,0.215716834999061,0.212548885943077,0.871609163639677,67.65289,0.968634718437347
36103146607,Census Tract 1466.07,Suffolk County,New York,6.92570849315068,0.112060778727445,0.257777125,20.0,0.2,31.167897029615084,224.1504276371956,6.246629815e-06,0.427442242470542,0.112471573217989,0.499970940965436,67.36888,1.4362313479674
36103146608,Census Tract 1466.08,Suffolk County,New York,6.88894657534247,0.038461538461538,0.320998585,20.0,0.3,28.41652932788132,219.6099406692697,7.969939479e-06,1.197625663669456,0.099035475218714,1.138746799014454,67.27864,0.236586780611259
36103146611,Census Tract 1466.11,Suffolk County,New York,6.9256197260274,0.02579535683577,0.272529518,20.0,0.2,50.65090620771952,203.80449405284656,8.453157986e-06,0.302595314437118,0.08116329718752,1.917511331279189,67.30738,0.259291693239949
36103146612,Census Tract 1466.12,Suffolk County,New York,6.96360520547945,0.136699507389162,0.247566351,20.0,0.3,46.49113555014058,42.37645481481256,6.119456968e-06,0.377886091687042,0.10608063604727,1.424478581468623,67.46136,0.094761796718215
36103146613,Census Tract 1466.13,Suffolk County,New York,6.9428701369863,0.131423757371524,0.256804021,20.0,0.3,56.87195648591928,53.500315694574,7.12436296e-06,0.563368241979821,0.098629357811659,1.628723511867713,67.37603,0.131457740692825
36103146614,Census Tract 1466.14,Suffolk County,New York,6.93844849315068,0.029146793852676,0.26088337,20.0,0.2,136.386316449883,86.55497240552374,7.854479318e-06,0.418000259196904,0.089442994365731,2.254297066538697,67.34675,0.0
36103146616,Census Tract 1466.16,Suffolk County,New York,6.97549150684932,0.212962962962962,0.214985044,20.0,0.2,48.76861246839276,64.92724693314987,4.176157806e-06,0.210105280974935,0.17631320602739,0.218353151409561,67.52621,0.706029078384238
36103146617,Census Tract 1466.17,Suffolk County,New York,6.97549150684932,0.293447293447293,0.214985044,20.0,0.2,27.814855967473807,314.85060026996507,4.788948335e-06,0.235507466507567,0.134323076386496,0.18237158746915,67.52621,1.047482460463329
36103146618,Census Tract 1466.18,Suffolk County,New York,7.00907643835616,0.198154443904808,0.244199559,20.0,0.2,159.67961675930948,59.052334863003374,2.585285882e-06,0.238525488033992,0.201885403967254,0.207165375476241,67.5408,0.818744003786795
36103146619,Census Tract 1466.19,Suffolk County,New York,6.87731123287671,0.050711743772242,0.255985625,20.0,0.2,30.758313000859378,81.0112982192285,1.0749017383e-05,1.604315623025391,0.087957231448242,2.335689396020508,67.26378,0.10785634084082
36103146620,Census Tract 1466.20,Suffolk County,New York,6.87731123287671,0.038208168642951,0.255985625,20.0,0.2,29.99188043,371.3369108,1.34216e-05,0.532214716,0.080770763,3.220467215,67.26378,0.264865945
36103146703,Census Tract 1467.03,Suffolk County,New York,7.15439287671233,0.512658227848101,0.275291173,20.0,0.2,27.710158991541704,107.41137998909323,1.75304457e-07,0.117815445478679,0.099248868187676,1.395334785230319,68.40342,2.367683938208295
36103146704,Census Tract 1467.04,Suffolk County,New York,7.1264101369863,0.635752688172043,0.309888145,20.0,0.3,27.853627489930837,553.1341070907115,1.64442828e-07,0.104422036435277,0.09158986102915,1.01237714036413,68.33155,3.700157344349802
36103146705,Census Tract 1467.05,Suffolk County,New York,7.09954109589041,0.30746561886051,0.307546666,20.0,0.3,28.85126376641759,339.0873036751845,0.052159699576568,0.100935399963407,0.083230644109164,0.712829913657134,68.15751,0.0
36103146706,Census Tract 1467.06,Suffolk County,New York,7.08126465753425,0.605324074074074,0.314959335,20.0,0.2,26.24792320244772,869.5952076576298,0.008843008745074,0.101985911720372,0.092203604916344,0.633736028462432,68.10704,1.08012541610457
36103146800,Census Tract 1468.00,Suffolk County,New York,7.04910931506849,0.520822065981611,0.303150439,20.0,0.2,27.151264051741308,350.28776956769843,0.059169356321805,0.096601396049974,0.080215878335466,0.37640258700294,67.94951,1.899655855282725
36103146901,Census Tract 1469.01,Suffolk County,New York,7.00085123287671,0.665546218487394,0.268027964,20.0,0.2,25.866115509757257,153.3204450348682,0.068584755070927,0.093200113163664,0.074860661453063,0.244209500065997,67.74724,1.703690353024085
36103146902,Census Tract 1469.02,Suffolk County,New York,6.9556904109589,0.35983606557377,0.242817639,20.0,0.2,24.753333864833145,59.55430097798158,0.070098006863521,0.09152115589206,0.069606751927273,0.272674191992405,67.6795,0.094084855755121
36103147001,Census Tract 1470.01,Suffolk County,New York,6.98131150684932,0.391363947909527,0.270131411,20.0,0.2,23.80789327276601,227.48807826011176,0.044689586622501,0.089259171439115,0.082315697257276,0.440400319731781,67.76187,0.0
36103147003,Census Tract 1470.03,Suffolk County,New York,6.97882438356164,0.495833333333333,0.277130017,20.0,0.2,23.20829034480865,84.9863793816,0.007859093060167,0.098409623422919,0.090339071366054,0.550740461707676,67.69712,0.604109956672
36103147004,Census Tract 1470.04,Suffolk County,New York,6.63785671232877,0.433166248955722,0.170714744,20.0,0.2,16.74075698,3.537384933,0.000962612,0.060450582,0.059277955,0.172988039,67.45013,0.0
36103147100,Census Tract 1471.00,Suffolk County,New York,7.0035797260274,0.802884615384615,0.291789039,20.0,0.2,22.505878665331657,174.5424769475354,1.60242337e-07,0.109193174126061,0.099526786828985,0.817451504880541,67.7966,3.83563095656806
36103147201,Census Tract 1472.01,Suffolk County,New York,6.99358438356164,0.435625,0.261097038,20.0,0.2,21.082315932644047,140.81374436251213,1.60770031e-07,0.112907841020194,0.10351558874475,1.487476043730479,67.78999,3.248470285149434
36103147202,Census Tract 1472.02,Suffolk County,New York,6.99358438356164,0.443890274314214,0.261097038,20.0,0.2,22.37437753440276,499.1432617803442,1.69722034e-07,0.123901397885714,0.111703944044062,2.455706040090878,67.78999,2.943210724685714
36103147301,Census Tract 1473.01,Suffolk County,New York,6.99706821917808,0.506126295947219,0.243203904,20.0,0.2,21.214061138697147,460.66116139009966,1.77344402e-07,0.140277399825713,0.125782637756274,1.316916345253695,67.70524,2.107505677173943
36103147302,Census Tract 1473.02,Suffolk County,New York,6.99706821917808,0.526173285198556,0.243203904,20.0,0.2,20.381626620737634,184.2822847217435,1.71400466e-07,0.132290199715004,0.120657716487427,1.134033716840319,67.70524,0.941107343020117
36103147401,Census Tract 1474.01,Suffolk County,New York,6.98183808219178,0.378347360367253,0.287096798,20.0,0.2,19.776537809537608,351.26207523438086,3.23212639e-07,0.166832315806165,0.153471783653878,0.850117256566594,67.64638,0.699676194233875
36103147402,Census Tract 1474.02,Suffolk County,New York,6.92347698630137,0.495481927710843,0.211569118,20.0,0.2,19.28619261411412,55.844853575509134,1.60626788e-06,0.135337112280371,0.126940586470379,0.522354851185094,67.48168,0.429522968906088
36103147502,Census Tract 1475.02,Suffolk County,New York,6.90391863013699,0.67094455852156,0.227111426,20.0,0.2,19.01051166941168,36.32433733746345,2.657150185e-06,0.135211384690147,0.134535558120803,0.252366966206778,67.37934,0.563577553475212
36103147503,Census Tract 1475.03,Suffolk County,New York,6.86233616438356,0.295805739514348,0.196552017,20.0,0.2,18.43580290798179,114.07072434710167,2.953991927e-06,0.136292648971168,0.140270530758725,0.271503536388467,67.35874,0.534619558009105
36103147504,Census Tract 1475.04,Suffolk County,New York,6.93648493150685,0.411889596602972,0.237016977,20.0,0.2,18.894979403408943,23.588195938364223,2.376923817e-06,0.132135001555412,0.12757405507453,0.384463139300065,67.44267,0.50659257137978
36103147505,Census Tract 1475.05,Suffolk County,New York,6.93648493150685,0.48451053283767,0.237016977,20.0,0.2,20.451690051273687,429.63979297756896,2.564429506e-06,0.171559066855338,0.16938513047589,0.602863677217493,67.44267,2.533177538374626
36103147601,Census Tract 1476.01,Suffolk County,New York,6.88752767123288,0.350109409190371,0.207682425,20.0,0.2,19.821689306615788,77.21288589639772,3.325019058e-06,0.133450785986481,0.140053541856084,0.181524370010031,67.36582,0.691314924050589
36103147602,Census Tract 1476.02,Suffolk County,New York,6.87918630136986,0.162835249042145,0.193179946,20.0,0.2,21.072140331914003,133.97898758317734,4.067651067e-06,0.161148746773782,0.125893587259893,0.148607578115868,67.40606,1.700565316016172
36103147701,Census Tract 1477.01,Suffolk County,New York,6.85712684931507,0.417508417508417,0.239637789,20.0,0.2,22.12844916958297,210.57489183561697,5.522848621e-06,0.245996996765106,0.107978170404255,0.195211632708085,67.29808,0.624732597055319
36103147702,Census Tract 1477.02,Suffolk County,New York,6.80967232876712,0.670286278381046,0.19373931,20.0,0.2,19.111657633172968,45.70460279012968,4.907310299e-06,0.181651921586488,0.101038393891445,0.155115182302656,67.31312,0.0
36103147802,Census Tract 1478.02,Suffolk County,New York,6.77289205479452,0.687667560321715,0.207791354,20.0,0.2,17.82938887103839,63.51473761219789,6.19784085e-06,0.196521849152796,0.08691323574388,0.17407715488302,67.2229,2.335261518712703
36103147803,Census Tract 1478.03,Suffolk County,New York,6.85259205479452,0.203492276695768,0.326235557,20.0,0.3,23.209819151279,254.11416706351096,6.379394583e-06,0.32910386057931,0.102781833534483,0.303191690424765,67.29613,0.379709048213793
36103147804,Census Tract 1478.04,Suffolk County,New York,6.83777589041096,0.293466807165437,0.331942883,20.0,0.3,21.93677485384731,114.88438678771472,8.238585083e-06,0.472980333222669,0.091991748672526,0.566542887027959,67.27652,0.111656605144484
36103147901,Census Tract 1479.01,Suffolk County,New York,6.80573945205479,0.197324414715719,0.31293298,20.0,0.2,20.308068196091707,159.46958964564027,1.47308134e-05,0.414199803057258,0.078850928543359,0.880962090161796,67.22303,1.942889021652412
36103147902,Census Tract 1479.02,Suffolk County,New York,6.75342301369863,0.536912751677852,0.227876256,20.0,0.2,16.88667519730682,10.97151784378,1.06764635e-05,0.236214744529545,0.076899159955227,0.317079887351136,67.17225,1.538376088537273
36103158001,Census Tract 1580.01,Suffolk County,New York,7.26654630136986,0.406228842247799,0.156318092,20.0,0.2,610.2178566433465,20.621190257333858,0.000147858316733,0.239476017859025,0.051406820183399,0.534254042859025,72.1589,0.116694623617391
36103158009,Census Tract 1580.09,Suffolk County,New York,7.18349589041096,0.049576783555018,0.221974155,20.0,0.2,94.66061348571216,90.80359776270518,3.5294146338e-05,0.215072237472212,0.072960468889952,1.28231383504343,69.88718,0.461759788733162
36103158010,Census Tract 1580.10,Suffolk County,New York,7.20547479452055,0.047258979206049,0.199769973,20.0,0.2,112.25299757836956,27.472331751654888,7.630022837e-05,0.383249055340217,0.060977263774728,2.069551526432337,70.78909,0.0
36103158011,Census Tract 1580.11,Suffolk County,New York,7.1674498630137,0.053087757313109,0.211242274,20.0,0.2,108.52809231594048,73.74577721480554,4.1087988608e-05,0.402044235500106,0.063659443871201,1.536839140418278,70.0787,0.150604766003613
36103158012,Census Tract 1580.12,Suffolk County,New York,7.20789342465753,0.201596806387225,0.219196661,20.0,0.2,56.923961588443454,57.32948791242622,1.3107611208e-05,0.251866656577435,0.084336345682162,0.864297981844085,69.9154,0.098546576129538
36103158013,Census Tract 1580.13,Suffolk County,New York,7.20789342465753,0.030470914127424,0.219196661,20.0,0.2,78.20066838372547,120.29626148271709,3.0185619048e-05,0.205321784563025,0.079973571705882,1.053687353829132,69.9154,0.893646953445378
36103158014,Census Tract 1580.14,Suffolk County,New York,7.22132602739726,0.0,0.208344541,20.0,0.2,103.1657584,8.249371064,4.5861e-05,0.244646291,0.068704078,1.939356047,70.61688,0.0
36103158015,Census Tract 1580.15,Suffolk County,New York,7.22132602739726,0.0,0.208344541,20.0,0.2,104.6484104,37.87987914,6.10326e-05,0.219620706,0.068013601,2.362281063,70.61688,0.33546905
36103158016,Census Tract 1580.16,Suffolk County,New York,7.27127561643836,0.253846153846153,0.168774361,20.0,0.2,122.93044014239588,42.17149015506786,0.00038754081329,0.218609698929808,0.058063260462798,1.207085170493683,71.64539,0.11190126466963
36103158017,Census Tract 1580.17,Suffolk County,New York,7.27127561643836,0.542191435768262,0.168774361,20.0,0.2,114.323040368187,31.76745033353888,8.6589953387e-05,0.199620097150057,0.063675758889168,2.058250171568529,71.64539,0.290402387984265
36103158102,Census Tract 1581.02,Suffolk County,New York,7.07107397260274,0.137382075471698,0.217177807,20.0,0.2,81.07398310324163,60.93276889886207,2.1265863428e-05,0.21278264676608,0.060670159413814,0.327302256905996,68.86119,0.0
36103158103,Census Tract 1581.03,Suffolk County,New York,7.13679342465753,0.30403172504957,0.251135756,20.0,0.2,19.145054241786784,59.379880820262485,9.31682087e-06,0.14774909156781,0.085954401701128,0.573989718348837,68.79399,0.450469856164863
36103158107,Census Tract 1581.07,Suffolk County,New York,7.17400739726027,0.257990867579908,0.223980082,20.0,0.2,18.609144047404417,208.86973959745663,3.050661138e-06,0.184880758430302,0.091932338583472,0.459936966391356,69.06102,0.8776498877763
36103158108,Census Tract 1581.08,Suffolk County,New York,7.14138191780822,0.014254385964912,0.251125081,20.0,0.2,85.21751489090654,179.25044155074679,2.7863007051e-05,0.213311995637027,0.072236749637374,0.857488832267801,69.35448,0.590790917953456
36103158111,Census Tract 1581.11,Suffolk County,New York,7.06841315068493,0.188976377952755,0.2445286,20.0,0.2,46.80304103341108,80.43536197005831,1.9213732945e-05,0.159316661836735,0.068493883603499,0.432466043119534,68.34542,0.394650618822157
36103158112,Census Tract 1581.12,Suffolk County,New York,7.04297863013699,0.248851454823889,0.226141364,20.0,0.2,58.99180944448276,71.94510422003285,1.826496601e-05,0.156718784054187,0.064422186428571,0.306658875198686,68.25307,0.0
36103158114,Census Tract 1581.14,Suffolk County,New York,7.12174301369863,0.017985611510791,0.214991002,20.0,0.2,91.01752006700353,76.40261464698276,2.7132130589e-05,0.309409261458977,0.061771099271998,0.619899415024376,69.43431,0.086698106136147
36103158116,Census Tract 1581.16,Suffolk County,New York,7.01810849315068,0.010738255033557,0.219695123,20.0,0.2,65.99025180119294,247.30068035560168,1.5622496473e-05,0.142229979378631,0.059581916548755,0.21679686934751,68.12629,0.398609063618257
36103158117,Census Tract 1581.17,Suffolk County,New York,7.11016794520548,0.077064220183486,0.228326127,20.0,0.2,81.77113119815806,36.550466428349594,2.291284913e-05,0.216921159677228,0.06455120385968,0.497908184747911,69.16821,0.0
36103158118,Census Tract 1581.18,Suffolk County,New York,7.11016794520548,0.075208913649025,0.228326127,20.0,0.2,88.56299305807187,68.96386539035676,2.7167465496e-05,0.255472371417211,0.066332947066449,0.786237036569717,69.16821,0.121852762389706
36103158119,Census Tract 1581.19,Suffolk County,New York,7.11468438356164,0.482401656314699,0.255157719,20.0,0.2,36.80420383566028,133.74761998997388,2.1992624547e-05,0.162315379286063,0.076590686434146,0.799627674894077,68.73274,0.733410380745993
36103158120,Census Tract 1581.20,Suffolk County,New York,7.09446849315068,0.249473684210526,0.254026934,20.0,0.2,59.37778665562736,153.78519493435067,2.033133921e-05,0.16304171190872,0.071521972483689,0.58187525795389,68.45688,0.486930690721142
36103158205,Census Tract 1582.05,Suffolk County,New York,7.1163098630137,0.245353159851301,0.202314398,20.0,0.2,558.3333347967309,70.25100034000585,2.3596493987e-05,0.277013392896089,0.046467515518973,0.166202003920023,70.51584,0.589053595238179
36103158206,Census Tract 1582.06,Suffolk County,New York,7.17559095890411,0.495055624227441,0.238275057,20.0,0.2,590.1081816957993,101.120606194916,4.2381563442e-05,0.691108370168024,0.050860277473523,0.386737331354124,71.00726,0.17230435927724
36103158207,Census Tract 1582.07,Suffolk County,New York,7.1791098630137,0.208333333333333,0.190962703,20.0,0.2,607.32529091867,27.983099590555145,3.1910264498e-05,0.376086769782528,0.04755217917658,0.200821747766419,71.28356,0.0
36103158208,Census Tract 1582.08,Suffolk County,New York,7.15110739726027,0.128321451717433,0.20120647,20.0,0.2,128.6081976383817,79.43893840887968,3.8675738091e-05,0.980790144380083,0.056218202674689,0.751443132875934,70.39497,0.0
36103158209,Census Tract 1582.09,Suffolk County,New York,7.15110739726027,0.25,0.20120647,20.0,0.2,347.3665894199636,183.0443623221481,3.145986875e-05,1.026802372885922,0.051862003571602,0.352620472716323,70.39497,0.0
36103158304,Census Tract 1583.04,Suffolk County,New York,7.09355945205479,0.322673374056773,0.157837582,20.0,0.2,556.9899113250451,36.92674300819946,1.8454115554e-05,0.168519851005866,0.041957838650872,0.119426567478038,70.70008,0.61994379638568
36103158306,Census Tract 1583.06,Suffolk County,New York,7.05842904109589,0.049320583794665,0.20520067,20.0,0.2,337.7142357695528,50.35179841651143,1.8214677354e-05,0.197506075701244,0.04697887718544,0.138696527339442,69.62413,0.357030438723773
36103158309,Census Tract 1583.09,Suffolk County,New York,6.95910602739726,0.120488322717622,0.169916264,20.0,0.2,69.35589256542362,34.03479913658722,8.951958325e-06,0.115344988132178,0.048922128461322,0.119733277931528,68.20302,0.097605058009534
36103158310,Census Tract 1583.10,Suffolk County,New York,6.92321452054794,0.225908372827804,0.157085634,20.0,0.2,75.82775033965328,17.9216772294097,1.0193843597e-05,0.116418430921659,0.045007657026991,0.117943135184112,68.17301,0.041020575256967
36103158315,Census Tract 1583.15,Suffolk County,New York,7.00815671232877,0.019989195029714,0.186440831,20.0,0.2,89.99717914303643,40.372804962983125,1.5680469991e-05,0.144418729041759,0.048760037538649,0.12270333277721,68.79647,0.0
36103158317,Census Tract 1583.17,Suffolk County,New York,7.03320684931507,0.430329886755292,0.149800422,20.0,0.2,489.6389884650159,34.10787111864293,1.4357114276e-05,0.117142206146281,0.038486381424568,0.091377664537187,70.59801,0.47757589865245
36103158318,Census Tract 1583.18,Suffolk County,New York,6.99092410958904,0.251157407407407,0.167606875,20.0,0.2,446.4665590008904,50.784700150388936,1.2892770056e-05,0.103172260132615,0.037523711047329,0.083945403803655,70.10562,0.0
36103158319,Census Tract 1583.19,Suffolk County,New York,7.06206657534247,0.055516514406184,0.20136057,20.0,0.2,84.50436543311345,42.746758484459114,2.0264077309e-05,0.217318778233509,0.055488647150396,0.184070580605541,69.1223,0.221730630890501
36103158320,Census Tract 1583.20,Suffolk County,New York,7.04306082191781,0.045748813120414,0.201252469,20.0,0.2,108.18719803747888,73.1864749862427,1.8537602803e-05,0.194656507252268,0.051041963476183,0.149913431697181,69.18942,0.0
36103158322,Census Tract 1583.22,Suffolk County,New York,7.04396712328767,0.071516646115906,0.204343386,20.0,0.2,472.3994869,110.6453807,1.75326e-05,0.174955125,0.044654284,0.125655725,69.83644,0.544224752
36103158324,Census Tract 1583.24,Suffolk County,New York,7.00378876712329,0.05977229601518,0.205005931,20.0,0.2,73.96590966537465,144.61630649016794,1.7425951744e-05,0.162806802759044,0.055935216110465,0.178339149689922,68.2717,0.547245109241602
36103158325,Census Tract 1583.25,Suffolk County,New York,7.00378876712329,0.028990825688073,0.205005931,20.0,0.2,67.00689282868835,92.62972710904688,1.2856246097e-05,0.131277087346294,0.054240563633888,0.159113096928744,68.2717,1.486210254377761
36103158326,Census Tract 1583.26,Suffolk County,New York,7.10026301369863,0.023715415019763,0.20688813,20.0,0.2,207.5748763,62.01964801,2.38845e-05,0.34583036,0.05056771,0.19989255,69.64419,0.623911905
36103158327,Census Tract 1583.27,Suffolk County,New York,7.10026301369863,0.396963123644251,0.20688813,20.0,0.2,99.10979859626721,77.08160316496289,2.5217067126e-05,0.344088530139979,0.056472267366914,0.278405862933192,69.64419,0.188385723623542
36103158328,Census Tract 1583.28,Suffolk County,New York,7.00226246575342,0.051539912005028,0.159356999,20.0,0.2,363.2782015838666,30.620714843205835,1.4687335183e-05,0.132393992637379,0.0423181596726,0.102766848095626,69.43301,0.089153566246544
36103158329,Census Tract 1583.29,Suffolk County,New York,7.00226246575342,0.076620825147348,0.159356999,20.0,0.2,476.6592886,122.6297119,1.53896e-05,0.135168832,0.040804099,0.102434764,69.43301,0.565170821
36103158401,Census Tract 1584.01,Suffolk County,New York,6.92340082191781,0.06286836935167,0.142157284,20.0,0.2,360.7939332,38.37147215,1.24638e-05,0.106408735,0.039422817,0.095590862,69.11707,0.296774306
36103158402,Census Tract 1584.02,Suffolk County,New York,6.84886630136986,0.193959731543624,0.151984073,20.0,0.2,362.460198586836,31.819812005717324,6.02421335e-06,0.095347964287529,0.031822273468129,0.095347964287529,69.79831,0.754593960813164
36103158403,Census Tract 1584.03,Suffolk County,New York,6.8726901369863,0.088785046728972,0.141063895,20.0,0.2,96.88965347410944,30.828694636101048,3.877746594e-06,0.155023082415579,0.040548366933053,0.155023082415579,68.09458,0.289334598301895
36103158407,Census Tract 1584.07,Suffolk County,New York,6.96618876712329,0.379131255901794,0.164664042,20.0,0.2,421.6457053547619,29.749435542457483,1.1259530102e-05,0.08757046550085,0.035311198227891,0.082813837676871,70.24736,0.242140158586735
36103158408,Census Tract 1584.08,Suffolk County,New York,6.92620246575342,0.530799475753604,0.154773718,20.0,0.2,395.86031472870087,33.4857578739275,1.025968429e-05,0.088408805003021,0.034086089673716,0.088408805003021,70.02753,1.187944981957704
36103158409,Census Tract 1584.09,Suffolk County,New York,6.81695506849315,0.087435233160622,0.142158039,20.0,0.2,185.58486690042528,19.229605971479263,2.37888759e-06,0.18074662443647,0.035603902015152,0.18074662443647,68.1661,1.108866781976608
36103158410,Census Tract 1584.10,Suffolk County,New York,6.85061945205479,0.020131291028446,0.139682471,20.0,0.2,327.44028401218645,6.827350858992919,9.201477763e-06,0.135621570194453,0.034691990821776,0.135621570194453,68.71826,0.723436992671585
36103158411,Census Tract 1584.11,Suffolk County,New York,6.79484657534247,0.08812729498164,0.154316449,20.0,0.2,334.41912132558593,44.46967482601563,2.901898192e-06,0.121054494594727,0.033308580458008,0.121054494594727,68.70821,0.241929457605469
36103158412,Census Tract 1584.12,Suffolk County,New York,6.79484657534247,0.404216315307057,0.154316449,20.0,0.2,305.7230312549456,27.497810395639743,5.008847e-09,0.137350243984574,0.030817296037205,0.137350243984574,68.70821,0.022276663986388
36103158502,Census Tract 1585.02,Suffolk County,New York,7.09293150684931,0.242167101827676,0.205539871,20.0,0.2,23.32552000087756,70.70113619638008,3.36408208e-07,0.154010057073229,0.117422323389268,0.705367692423658,67.9548,2.034930007444411
36103158505,Census Tract 1585.05,Suffolk County,New York,7.15171589041096,0.107357357357357,0.201742209,20.0,0.2,17.95209095239902,112.1565395866785,4.14488359e-07,0.16000459637036,0.105969175096343,0.313682724709334,68.65015,0.600025567627729
